Category ID,Category Name,Parent Category ID,Parent Category Name,Level,Has Attributes,Has Children,Description,Tags
sg-4-1-9,Windsurfing,sg-4-1,Boating & Water Sports,2,No,No,,
sg-4-1-10,Wingfoiling,sg-4-1,Boating & Water Sports,2,No,No,,
sg-4-1-1,Boating & Rafting,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-1,Boating Gloves,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-2,Canoe Accessories,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-3,Canoes,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-4,Kayak Accessories,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-5,Kayaks,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-6,Paddle Leashes,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-7,Paddles & Oars,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-8,Pedal Boats,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-9,Row Boats,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-10,Whitewater Rafts,sg-4-1-1,Boating & Rafting,2,No,No,,
sg-4-1-1-1,Boating Gloves,,Sporting Goods,1,Yes,No,,
sg-4-1-1-2,Canoe Accessories,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-2-1,Canoe Deck Bags,sg-4-1-1-2,Canoe Accessories,2,No,No,,
sg-4-1-1-2-2,Canoe Storage Bags,sg-4-1-1-2,Canoe Accessories,2,No,No,,
sg-4-1-1-2-1,Canoe Deck Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-1-2-2,Canoe Storage Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3,Canoes,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-3-1,Freestyle Canoes,sg-4-1-1-3,Canoes,2,No,No,,
sg-4-1-1-3-7,Racing Canoes,sg-4-1-1-3,Canoes,2,No,No,,
sg-4-1-1-3-4,Square-Stern Canoes,sg-4-1-1-3,Canoes,2,No,No,,
sg-4-1-1-3-5,Touring Canoes,sg-4-1-1-3,Canoes,2,No,No,,
sg-4-1-1-3-6,Whitewater Canoes,sg-4-1-1-3,Canoes,2,No,No,,
sg-4-1-1-3-1,Freestyle Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3-7,Racing Canoes,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-3-7-1,Marathon Canoes,sg-4-1-1-3-7,Racing Canoes,2,No,No,,
sg-4-1-1-3-7-2,Sprint Canoes,sg-4-1-1-3-7,Racing Canoes,2,No,No,,
sg-4-1-1-3-7-1,Marathon Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3-7-2,Sprint Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3-4,Square-Stern Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3-5,Touring Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-3-6,Whitewater Canoes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-4,Kayak Accessories,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-4-1,Kayak Deck Bags,sg-4-1-1-4,Kayak Accessories,2,No,No,,
sg-4-1-1-4-2,Kayak Sails,sg-4-1-1-4,Kayak Accessories,2,No,No,,
sg-4-1-1-4-3,Kayak Storage Bags,sg-4-1-1-4,Kayak Accessories,2,No,No,,
sg-4-1-1-4-1,Kayak Deck Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-1-4-2,Kayak Sails,,Sporting Goods,1,Yes,No,,
sg-4-1-1-4-3,Kayak Storage Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5,Kayaks,,Sporting Goods,1,Yes,Yes,,
sg-4-1-1-5-1,Creekboats,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-2,Flatwater Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-3,Folding Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-4,Inflatable Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-5,Playboats,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-10,Racing Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-6,Sit-On-Top Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-7,Slalom Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-8,Surf Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-9,Whitewater Kayaks,sg-4-1-1-5,Kayaks,2,No,No,,
sg-4-1-1-5-1,Creekboats,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-2,Flatwater Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-3,Folding Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-4,Inflatable Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-5,Playboats,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-10,Racing Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-6,Sit-On-Top Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-7,Slalom Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-8,Surf Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-5-9,Whitewater Kayaks,,Sporting Goods,1,Yes,No,,
sg-4-1-1-6,Paddle Leashes,,Sporting Goods,1,Yes,No,,
sg-4-1-1-7,Paddles & Oars,,Sporting Goods,1,Yes,No,,
sg-4-1-1-8,Pedal Boats,,Sporting Goods,1,Yes,No,,
sg-4-1-1-9,Row Boats,,Sporting Goods,1,Yes,No,,
sg-4-1-1-10,Whitewater Rafts,,Sporting Goods,1,Yes,No,,
sg-4-1-2,Boating & Water Sport Apparel,,Sporting Goods,1,Yes,Yes,,
sg-4-1-2-1,Drysuits,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-2,Life Jacket Accessories,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-3,Life Jackets,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-4,Rash Guards & Swim Shirts,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-6,Wetsuit Pieces,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-7,Wetsuits,sg-4-1-2,Boating & Water Sport Apparel,2,No,No,,
sg-4-1-2-1,Drysuits,,Sporting Goods,1,Yes,No,,
sg-4-1-2-2,Life Jacket Accessories,,Sporting Goods,1,Yes,Yes,,
sg-4-1-2-2-1,Life Jacket Lights,sg-4-1-2-2,Life Jacket Accessories,2,No,No,,
sg-4-1-2-2-2,Life Jacket Storage Bags,sg-4-1-2-2,Life Jacket Accessories,2,No,No,,
sg-4-1-2-2-3,Life Jacket Whistles,sg-4-1-2-2,Life Jacket Accessories,2,No,No,,
sg-4-1-2-2-1,Life Jacket Lights,,Sporting Goods,1,Yes,No,,
sg-4-1-2-2-2,Life Jacket Storage Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-2-2-3,Life Jacket Whistles,,Sporting Goods,1,Yes,No,,
sg-4-1-2-3,Life Jackets,,Sporting Goods,1,Yes,No,,
sg-4-1-2-4,Rash Guards & Swim Shirts,,Sporting Goods,1,Yes,No,,
sg-4-1-2-6,Wetsuit Pieces,,Sporting Goods,1,Yes,Yes,,
sg-4-1-2-6-1,Wetsuit Bottoms,sg-4-1-2-6,Wetsuit Pieces,2,No,No,,
sg-4-1-2-6-2,"Wetsuit Hoods, Gloves & Boots",sg-4-1-2-6,Wetsuit Pieces,2,No,No,,
sg-4-1-2-6-3,Wetsuit Tops,sg-4-1-2-6,Wetsuit Pieces,2,No,No,,
sg-4-1-2-6-1,Wetsuit Bottoms,,Sporting Goods,1,Yes,No,,
sg-4-1-2-6-2,"Wetsuit Hoods, Gloves & Boots",,Sporting Goods,1,Yes,Yes,,
sg-4-1-2-6-2-1,Wetsuit Boots,sg-4-1-2-6-2,"Wetsuit Hoods, Gloves & Boots",2,No,No,,
sg-4-1-2-6-2-2,Wetsuit Gloves,sg-4-1-2-6-2,"Wetsuit Hoods, Gloves & Boots",2,No,No,,
sg-4-1-2-6-2-3,Wetsuit Hoods,sg-4-1-2-6-2,"Wetsuit Hoods, Gloves & Boots",2,No,No,,
sg-4-1-2-6-2-1,Wetsuit Boots,,Sporting Goods,1,Yes,No,,
sg-4-1-2-6-2-2,Wetsuit Gloves,,Sporting Goods,1,Yes,No,,
sg-4-1-2-6-2-3,Wetsuit Hoods,,Sporting Goods,1,Yes,No,,
sg-4-1-2-6-3,Wetsuit Tops,,Sporting Goods,1,Yes,No,,
sg-4-1-2-7,Wetsuits,,Sporting Goods,1,Yes,Yes,,
sg-4-1-2-7-1,Full Wetsuits,sg-4-1-2-7,Wetsuits,2,No,No,,
sg-4-1-2-7-2,Shorty Wetsuits,sg-4-1-2-7,Wetsuits,2,No,No,,
sg-4-1-2-7-1,Full Wetsuits,,Sporting Goods,1,Yes,No,,
sg-4-1-2-7-2,Shorty Wetsuits,,Sporting Goods,1,Yes,No,,
sg-4-1-12,Boating & Water Sport Protective Gear,,Sporting Goods,1,No,Yes,,
sg-4-1-12-1,Boating & Water Sport Eye Protection,sg-4-1-12,Boating & Water Sport Protective Gear,2,No,No,,
sg-4-1-12-2,Water Sport Helmets,sg-4-1-12,Boating & Water Sport Protective Gear,2,No,No,,
sg-4-1-12-1,Boating & Water Sport Eye Protection,,Sporting Goods,1,Yes,No,,
sg-4-1-12-2,Water Sport Helmets,,Sporting Goods,1,Yes,No,,
sg-4-1-3,Diving & Snorkeling,,Sporting Goods,1,Yes,Yes,,
sg-4-1-3-1,Buoyancy Compensators,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-2,Dive Computers,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-3,Diving & Snorkeling Equipment Sets,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-4,Diving & Snorkeling Fins,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-5,Diving & Snorkeling Masks,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-6,Diving Belts,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-7,Diving Knives & Shears,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-8,Diving Regulators,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-9,Snorkels,sg-4-1-3,Diving & Snorkeling,2,No,No,,
sg-4-1-3-1,Buoyancy Compensators,,Sporting Goods,1,Yes,No,,
sg-4-1-3-2,Dive Computers,,Sporting Goods,1,Yes,No,,
sg-4-1-3-3,Diving & Snorkeling Equipment Sets,,Sporting Goods,1,Yes,No,,
sg-4-1-3-4,Diving & Snorkeling Fins,,Sporting Goods,1,Yes,Yes,,
sg-4-1-3-4-1,Paddle Fins,sg-4-1-3-4,Diving & Snorkeling Fins,2,No,No,,
sg-4-1-3-4-2,Split Fins,sg-4-1-3-4,Diving & Snorkeling Fins,2,No,No,,
sg-4-1-3-4-1,Paddle Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-3-4-2,Split Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-3-5,Diving & Snorkeling Masks,,Sporting Goods,1,Yes,No,,
sg-4-1-3-6,Diving Belts,,Sporting Goods,1,Yes,No,,
sg-4-1-3-7,Diving Knives & Shears,,Sporting Goods,1,Yes,Yes,,
sg-4-1-3-7-1,Diving Knives,sg-4-1-3-7,Diving Knives & Shears,2,No,No,,
sg-4-1-3-7-2,Diving Shears,sg-4-1-3-7,Diving Knives & Shears,2,No,No,,
sg-4-1-3-7-1,Diving Knives,,Sporting Goods,1,Yes,No,,
sg-4-1-3-7-2,Diving Shears,,Sporting Goods,1,Yes,No,,
sg-4-1-3-8,Diving Regulators,,Sporting Goods,1,Yes,No,,
sg-4-1-3-9,Snorkels,,Sporting Goods,1,Yes,Yes,,
sg-4-1-3-9-1,Dry Snorkels,sg-4-1-3-9,Snorkels,2,No,No,,
sg-4-1-3-9-2,Semi-Dry Snorkels,sg-4-1-3-9,Snorkels,2,No,No,,
sg-4-1-3-9-3,Traditional Snorkels,sg-4-1-3-9,Snorkels,2,No,No,,
sg-4-1-3-9-1,Dry Snorkels,,Sporting Goods,1,Yes,No,,
sg-4-1-3-9-2,Semi-Dry Snorkels,,Sporting Goods,1,Yes,No,,
sg-4-1-3-9-3,Traditional Snorkels,,Sporting Goods,1,Yes,No,,
sg-4-1-4,Kitesurfing,,Sporting Goods,1,Yes,Yes,,
sg-4-1-4-1,Kiteboard Cases,sg-4-1-4,Kitesurfing,2,No,No,,
sg-4-1-4-2,Kiteboard Parts,sg-4-1-4,Kitesurfing,2,No,No,,
sg-4-1-4-3,Kiteboards,sg-4-1-4,Kitesurfing,2,No,No,,
sg-4-1-4-4,Kitesurfing & Windsurfing Harnesses,sg-4-1-4,Kitesurfing,2,No,No,,
sg-4-1-4-5,Kitesurfing Kites,sg-4-1-4,Kitesurfing,2,No,No,,
sg-4-1-4-1,Kiteboard Cases,,Sporting Goods,1,Yes,No,,
sg-4-1-4-2,Kiteboard Parts,,Sporting Goods,1,Yes,Yes,,
sg-4-1-4-2-1,Kiteboard Fins,sg-4-1-4-2,Kiteboard Parts,2,No,No,,
sg-4-1-4-2-2,Kiteboard Footstraps,sg-4-1-4-2,Kiteboard Parts,2,No,No,,
sg-4-1-4-2-3,Kiteboard Handles,sg-4-1-4-2,Kiteboard Parts,2,No,No,,
sg-4-1-4-2-4,Kiteboard Lines,sg-4-1-4-2,Kiteboard Parts,2,No,No,,
sg-4-1-4-2-1,Kiteboard Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-4-2-2,Kiteboard Footstraps,,Sporting Goods,1,Yes,No,,
sg-4-1-4-2-3,Kiteboard Handles,,Sporting Goods,1,Yes,No,,
sg-4-1-4-2-4,Kiteboard Lines,,Sporting Goods,1,Yes,No,,
sg-4-1-4-3,Kiteboards,,Sporting Goods,1,Yes,No,,
sg-4-1-4-4,Kitesurfing & Windsurfing Harnesses,,Sporting Goods,1,Yes,No,,
sg-4-1-4-5,Kitesurfing Kites,,Sporting Goods,1,Yes,No,,
sg-4-1-5,Surfing,,Sporting Goods,1,Yes,Yes,,
sg-4-1-5-1,Bodyboards,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-2,Paddleboards,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-3,Skimboards,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-4,Surf Leashes,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-5,Surfboard Cases & Bags,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-6,Surfboard Fins,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-7,Surfboard Wax,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-8,Surfboards,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-9,Surfing Gloves,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-10,Surfing Tail Pads,sg-4-1-5,Surfing,2,No,No,,
sg-4-1-5-1,Bodyboards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-2,Paddleboards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-3,Skimboards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-4,Surf Leashes,,Sporting Goods,1,Yes,No,,
sg-4-1-5-5,Surfboard Cases & Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-5-6,Surfboard Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-5-7,Surfboard Wax,,Sporting Goods,1,Yes,No,,
sg-4-1-5-8,Surfboards,,Sporting Goods,1,Yes,Yes,,
sg-4-1-5-8-1,Longboard Surfboards,sg-4-1-5-8,Surfboards,2,No,No,,
sg-4-1-5-8-2,Shortboard Surfboards,sg-4-1-5-8,Surfboards,2,No,No,,
sg-4-1-5-8-3,Stand Up Paddle Boards,sg-4-1-5-8,Surfboards,2,No,No,,
sg-4-1-5-8-4,Waveskis,sg-4-1-5-8,Surfboards,2,No,No,,
sg-4-1-5-8-1,Longboard Surfboards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-8-2,Shortboard Surfboards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-8-3,Stand Up Paddle Boards,,Sporting Goods,1,Yes,No,,
sg-4-1-5-8-4,Waveskis,,Sporting Goods,1,Yes,No,,
sg-4-1-5-9,Surfing Gloves,,Sporting Goods,1,Yes,No,,
sg-4-1-5-10,Surfing Tail Pads,,Sporting Goods,1,Yes,No,,
sg-4-1-6,Swimming,,Sporting Goods,1,Yes,Yes,,
sg-4-1-6-1,Child Swimming Aids,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-2,Hand Paddles,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-3,Kickboards,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-4,Pull Buoys,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-5,Swim Belts,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-6,Swim Caps,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-7,Swim Gloves,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-8,Swim Goggle & Mask Accessories,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-9,Swim Goggles & Masks,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-10,Swim Weights,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-11,Swimming Fins,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-12,Swimming Machines,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-13,Swimming Nose Clips,sg-4-1-6,Swimming,2,No,No,,
sg-4-1-6-1,Child Swimming Aids,,Sporting Goods,1,Yes,Yes,,
sg-4-1-6-1-1,Swim Armbands,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-2,Swim Boards,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-3,Swim Buoys,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-4,Swim Discs,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-5,Swim Fins,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-6,Swim Kickboards,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-7,Swim Rings,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-8,Swim Seats,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-9,Swim Trainers,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-10,Swim Vests,sg-4-1-6-1,Child Swimming Aids,2,No,No,,
sg-4-1-6-1-1,Swim Armbands,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-2,Swim Boards,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-3,Swim Buoys,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-4,Swim Discs,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-5,Swim Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-6,Swim Kickboards,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-7,Swim Rings,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-8,Swim Seats,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-9,Swim Trainers,,Sporting Goods,1,Yes,No,,
sg-4-1-6-1-10,Swim Vests,,Sporting Goods,1,Yes,No,,
sg-4-1-6-2,Hand Paddles,,Sporting Goods,1,Yes,No,,
sg-4-1-6-3,Kickboards,,Sporting Goods,1,Yes,No,,
sg-4-1-6-4,Pull Buoys,,Sporting Goods,1,Yes,No,,
sg-4-1-6-5,Swim Belts,,Sporting Goods,1,Yes,No,,
sg-4-1-6-6,Swim Caps,,Sporting Goods,1,Yes,No,,
sg-4-1-6-7,Swim Gloves,,Sporting Goods,1,Yes,No,,
sg-4-1-6-8,Swim Goggle & Mask Accessories,,Sporting Goods,1,Yes,Yes,,
sg-4-1-6-8-1,Goggle Lenses,sg-4-1-6-8,Swim Goggle & Mask Accessories,2,No,No,,
sg-4-1-6-8-2,Swim Goggle & Mask Cases,sg-4-1-6-8,Swim Goggle & Mask Accessories,2,No,No,,
sg-4-1-6-8-1,Goggle Lenses,,Sporting Goods,1,Yes,No,,
sg-4-1-6-8-2,Swim Goggle & Mask Cases,,Sporting Goods,1,Yes,No,,
sg-4-1-6-9,Swim Goggles & Masks,,Sporting Goods,1,Yes,No,,
sg-4-1-6-10,Swim Weights,,Sporting Goods,1,Yes,No,,
sg-4-1-6-11,Swimming Fins,,Sporting Goods,1,Yes,Yes,,
sg-4-1-6-11-1,Monofins,sg-4-1-6-11,Swimming Fins,2,No,No,,
sg-4-1-6-11-2,Training Fins,sg-4-1-6-11,Swimming Fins,2,No,No,,
sg-4-1-6-11-1,Monofins,,Sporting Goods,1,Yes,No,,
sg-4-1-6-11-2,Training Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-6-12,Swimming Machines,,Sporting Goods,1,Yes,No,,
sg-4-1-6-13,Swimming Nose Clips,,Sporting Goods,1,Yes,No,,
sg-4-1-7,Towed Water Sports,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-1,Kneeboarding,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-2,Towable Rafts & Tubes,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-3,Towed Water Sport Gloves,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-4,Wakeboarding,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-5,Water Skiing,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-6,Water Sport Tow Cables,sg-4-1-7,Towed Water Sports,2,No,No,,
sg-4-1-7-1,Kneeboarding,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-1-1,Kneeboards,sg-4-1-7-1,Kneeboarding,2,No,No,,
sg-4-1-7-1-1,Kneeboards,,Sporting Goods,1,Yes,No,,
sg-4-1-7-2,Towable Rafts & Tubes,,Sporting Goods,1,Yes,No,,
sg-4-1-7-3,Towed Water Sport Gloves,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4,Wakeboarding,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-4-1,Kiteboard & Wakeboard Bindings,sg-4-1-7-4,Wakeboarding,2,No,No,,
sg-4-1-7-4-2,Wakeboard Parts,sg-4-1-7-4,Wakeboarding,2,No,No,,
sg-4-1-7-4-3,Wakeboards,sg-4-1-7-4,Wakeboarding,2,No,No,,
sg-4-1-7-4-1,Kiteboard & Wakeboard Bindings,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4-2,Wakeboard Parts,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-4-2-1,Wakeboard Bindings,sg-4-1-7-4-2,Wakeboard Parts,2,No,No,,
sg-4-1-7-4-2-2,Wakeboard Fins,sg-4-1-7-4-2,Wakeboard Parts,2,No,No,,
sg-4-1-7-4-2-3,Wakeboard Handles,sg-4-1-7-4-2,Wakeboard Parts,2,No,No,,
sg-4-1-7-4-2-4,Wakeboard Ropes,sg-4-1-7-4-2,Wakeboard Parts,2,No,No,,
sg-4-1-7-4-2-1,Wakeboard Bindings,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4-2-2,Wakeboard Fins,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4-2-3,Wakeboard Handles,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4-2-4,Wakeboard Ropes,,Sporting Goods,1,Yes,No,,
sg-4-1-7-4-3,Wakeboards,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5,Water Skiing,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-5-1,Sit-Down Hydrofoils,sg-4-1-7-5,Water Skiing,2,No,No,,
sg-4-1-7-5-2,Water Ski Bindings,sg-4-1-7-5,Water Skiing,2,No,No,,
sg-4-1-7-5-3,Water Ski Cases & Bags,sg-4-1-7-5,Water Skiing,2,No,No,,
sg-4-1-7-5-4,Water Skis,sg-4-1-7-5,Water Skiing,2,No,No,,
sg-4-1-7-5-1,Sit-Down Hydrofoils,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5-2,Water Ski Bindings,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5-3,Water Ski Cases & Bags,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5-4,Water Skis,,Sporting Goods,1,Yes,Yes,,
sg-4-1-7-5-4-1,Combo Water Skis,sg-4-1-7-5-4,Water Skis,2,No,No,,
sg-4-1-7-5-4-2,Slalom Water Skis,sg-4-1-7-5-4,Water Skis,2,No,No,,
sg-4-1-7-5-4-3,Trick Water Skis,sg-4-1-7-5-4,Water Skis,2,No,No,,
sg-4-1-7-5-4-1,Combo Water Skis,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5-4-2,Slalom Water Skis,,Sporting Goods,1,Yes,No,,
sg-4-1-7-5-4-3,Trick Water Skis,,Sporting Goods,1,Yes,No,,
sg-4-1-7-6,Water Sport Tow Cables,,Sporting Goods,1,Yes,No,,
sg-4-1-8,Watercraft Storage Racks,,Sporting Goods,1,Yes,Yes,,
sg-4-1-8-1,Boat Storage Racks,sg-4-1-8,Watercraft Storage Racks,2,No,No,,
sg-4-1-8-2,Water Sport Board Storage Racks,sg-4-1-8,Watercraft Storage Racks,2,No,No,,
sg-4-1-8-1,Boat Storage Racks,,Sporting Goods,1,Yes,No,,
sg-4-1-8-2,Water Sport Board Storage Racks,,Sporting Goods,1,Yes,No,,
sg-4-1-11,Windfoiling,,Sporting Goods,1,Yes,Yes,,
sg-4-1-11-5,Windfoil Accessories,sg-4-1-11,Windfoiling,2,No,No,,
sg-4-1-11-1,Windfoil Boards,sg-4-1-11,Windfoiling,2,No,No,,
sg-4-1-11-2,Windfoil Foils,sg-4-1-11,Windfoiling,2,No,No,,
sg-4-1-11-4,Windfoil Parts,sg-4-1-11,Windfoiling,2,No,No,,
sg-4-1-11-3,Windfoil Sails,sg-4-1-11,Windfoiling,2,No,No,,
sg-4-1-11-5,Windfoil Accessories,,Sporting Goods,1,Yes,Yes,,
sg-4-1-11-5-1,Windfoil Carry Bags & Covers,sg-4-1-11-5,Windfoil Accessories,2,No,No,,
sg-4-1-11-5-2,Windfoiling Protective Gear,sg-4-1-11-5,Windfoil Accessories,2,No,No,,
sg-4-1-11-5-1,Windfoil Carry Bags & Covers,,Sporting Goods,1,Yes,No,,
sg-4-1-11-5-2,Windfoiling Protective Gear,,Sporting Goods,1,Yes,No,,
sg-4-1-11-1,Windfoil Boards,,Sporting Goods,1,Yes,No,,
sg-4-1-11-2,Windfoil Foils,,Sporting Goods,1,Yes,No,,
sg-4-1-11-4,Windfoil Parts,,Sporting Goods,1,Yes,Yes,,
sg-4-1-11-4-2,Foil Fuselages,sg-4-1-11-4,Windfoil Parts,2,No,No,,
sg-4-1-11-4-1,Foil Masts,sg-4-1-11-4,Windfoil Parts,2,No,No,,
sg-4-1-11-4-3,Foil Stabilizers,sg-4-1-11-4,Windfoil Parts,2,No,No,,
sg-4-1-11-4-2,Foil Fuselages,,Sporting Goods,1,Yes,No,,
sg-4-1-11-4-1,Foil Masts,,Sporting Goods,1,Yes,No,,
